ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
1588518612,"Notes from Nobody: A Loving, Caring, Helping Gift for One Mother's Adopted Out Lives",Claudia Balch Turner Vanlydegraf,2001,Publishamerica,http://images.amazon.com/images/P/1588518612.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1588518612.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1588518612.01.LZZZZZZZ.jpg
226612157X,Lestat le Vampire / Lestat the Vampire,Anne Rice,2004,Pocket (FR),http://images.amazon.com/images/P/226612157X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/226612157X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/226612157X.01.LZZZZZZZ.jpg
0373106106,Cage Of Shadows (Harlequin Presents),Anne Mather,1983,Harlequin,http://images.amazon.com/images/P/0373106106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373106106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373106106.01.LZZZZZZZ.jpg
068410217X,Last Angry Man,Gerald Green,1956,Simon & Schuster,http://images.amazon.com/images/P/068410217X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068410217X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068410217X.01.LZZZZZZZ.jpg
0064637077,To the Actor: On the Technique of Acting,Michael Chekhov,1985,Harpercollins,http://images.amazon.com/images/P/0064637077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064637077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064637077.01.LZZZZZZZ.jpg
0670386057,The human body,Jonathan Miller,1983,Viking Press,http://images.amazon.com/images/P/0670386057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670386057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670386057.01.LZZZZZZZ.jpg
0553440837,"Nights in White Satin (Loveswept, No 447)",Linda Cajio,1991,Loveswept,http://images.amazon.com/images/P/0553440837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553440837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553440837.01.LZZZZZZZ.jpg
0060988827,Angels: A Novel,Denis Johnson,2002,Perennial,http://images.amazon.com/images/P/0060988827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060988827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060988827.01.LZZZZZZZ.jpg
0007154127,The Best After-Dinner Sports Tales,Will Chignell,2003,Trafalgar Square,http://images.amazon.com/images/P/0007154127.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0007154127.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0007154127.01.LZZZZZZZ.jpg
0671415085,IF THERE BE THORN,V.C. Andrews,1981,Pocket,http://images.amazon.com/images/P/0671415085.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671415085.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671415085.01.LZZZZZZZ.jpg
1559277718,Visions of Sugar Plums (A Stephanie Plum Novel),Janet Evanovich,2002,Audio Renaissance,http://images.amazon.com/images/P/1559277718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559277718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559277718.01.LZZZZZZZ.jpg
0345404459,New Passages: Mapping Your Life Across Time,Gail Sheehy,1996,Ballantine Books,http://images.amazon.com/images/P/0345404459.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345404459.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345404459.01.LZZZZZZZ.jpg
0525948112,"Mayada, Daughter of Iraq: One Woman's Survival Under Saddam Hussein",Jean P. Sasson,2003,Dutton Books,http://images.amazon.com/images/P/0525948112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525948112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525948112.01.LZZZZZZZ.jpg
1579901751,Making Ceramic Sculpture: Techniques * Projects * Inspirations ( A Lark Ceramics Book),Raul Acero,2000,Lark,http://images.amazon.com/images/P/1579901751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1579901751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1579901751.01.LZZZZZZZ.jpg
0727843931,The Executioners,John D. MacDonald,1992,Severn House Publishers,http://images.amazon.com/images/P/0727843931.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0727843931.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0727843931.01.LZZZZZZZ.jpg
0345331109,Shadow of Death,William X. Kienzle,1991,Ballantine Books,http://images.amazon.com/images/P/0345331109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345331109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345331109.01.LZZZZZZZ.jpg
0749234113,The Sciences Good Study Guide,A. Northedge,1997,Open University Worldwide,http://images.amazon.com/images/P/0749234113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749234113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749234113.01.LZZZZZZZ.jpg
014045019X,Man and Superman : A Comedy and a Philosophy,Dan H. Laurence,1990,Penguin Books,http://images.amazon.com/images/P/014045019X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014045019X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014045019X.01.LZZZZZZZ.jpg
0440482038,Spiderweb for Two,Elizabeth Enright,1987,Yearling Books,http://images.amazon.com/images/P/0440482038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440482038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440482038.01.LZZZZZZZ.jpg
0373806825,Night of the Magician,Stephanie James,1999,Harlequin Sales Corp (Mm),http://images.amazon.com/images/P/0373806825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373806825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373806825.01.LZZZZZZZ.jpg
0060186674,A Brother's Blood: A Novel,Michael C. White,1996,Harpercollins,http://images.amazon.com/images/P/0060186674.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060186674.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060186674.01.LZZZZZZZ.jpg
1570824304,Disney's 101 Dalmatians: The Movie Storybook,Jamie Simons,1996,Random House Childrens Pub,http://images.amazon.com/images/P/1570824304.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570824304.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570824304.01.LZZZZZZZ.jpg
0373650183,The Catch of Conard County,Rachel Lee,1998,Harlequin,http://images.amazon.com/images/P/0373650183.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373650183.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373650183.01.LZZZZZZZ.jpg
8467004118,Irak: El Estado Incierto,Eric Frattini,2003,"Espasa Calpe Mexicana, S.A.",http://images.amazon.com/images/P/8467004118.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8467004118.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8467004118.01.LZZZZZZZ.jpg
0789444550,The Story of Thought: (The Essential Guide To The History of Western Philosophy),Bryan Magee,1998,DK Publishing / QPB edition,http://images.amazon.com/images/P/0789444550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789444550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789444550.01.LZZZZZZZ.jpg
0373765053,Billionaire Boss  (Matched in Montana),Meagan Mckinney,2003,Harlequin,http://images.amazon.com/images/P/0373765053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373765053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373765053.01.LZZZZZZZ.jpg
0380000385,The Science Fiction Hall of Fame Vol. 2B,Ben Bova,1976,Avon Books,http://images.amazon.com/images/P/0380000385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380000385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380000385.01.LZZZZZZZ.jpg
0553525018,The Silmarillion (Silmarillion),J. R. R. Tolkien,1998,Random House Audio Publishing Group,http://images.amazon.com/images/P/0553525018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553525018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553525018.01.LZZZZZZZ.jpg
0517546000,Unspeakable Acts,Simon Bond,1988,Random House Value Publishing,http://images.amazon.com/images/P/0517546000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517546000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517546000.01.LZZZZZZZ.jpg
0800757653,Your Marriage and the Internet,Tom Whiteman,2002,Revell,http://images.amazon.com/images/P/0800757653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0800757653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0800757653.01.LZZZZZZZ.jpg
1864486082,Australian Policy Handbook,Peter Bridgman,1998,Paul & Co Pub Consortium,http://images.amazon.com/images/P/1864486082.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1864486082.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1864486082.01.LZZZZZZZ.jpg
0425180298,All Signs Point to Murder,Kat Goldring,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425180298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425180298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425180298.01.LZZZZZZZ.jpg
0440128609,Gypsy Fires,Marianne Harvey,1981,Dell Publishing,http://images.amazon.com/images/P/0440128609.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440128609.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440128609.01.LZZZZZZZ.jpg
0688016707,My Mama Needs Me,Mildred Pitts Walter,1983,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0688016707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688016707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688016707.01.LZZZZZZZ.jpg
0810939339,The Secret Life of Fishes,Helen Buttfield,2000,Harry N Abrams,http://images.amazon.com/images/P/0810939339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0810939339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0810939339.01.LZZZZZZZ.jpg
0385260415,"The End-Of-Everything Man (Chronicles of the King's Tramp, Book 2)",Tom De Haven,1991,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385260415.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385260415.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385260415.01.LZZZZZZZ.jpg
1556619367,Entangled (Portraits (Bethany House Pub)),Tracie Peterson,1997,Bethany House Publishers,http://images.amazon.com/images/P/1556619367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556619367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556619367.01.LZZZZZZZ.jpg
0679003789,Fodor's Upclose France (Fodor's Upclose France),Donna Cornachio,2000,Fodor's Travel Publications,http://images.amazon.com/images/P/0679003789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679003789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679003789.01.LZZZZZZZ.jpg
0553578111,Deadspin,Gregory Michael MacGregor,1998,Bantam Books,http://images.amazon.com/images/P/0553578111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578111.01.LZZZZZZZ.jpg
0671411233,NIJINSKY LAST YRS,Romola De Pulszky Nijinsky,1980,Simon & Schuster,http://images.amazon.com/images/P/0671411233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671411233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671411233.01.LZZZZZZZ.jpg
0880389044,"Horselords (Forgotten Realms: The Empires Trilogy, Book 1)",David Cook,1990,Wizards of the Coast,http://images.amazon.com/images/P/0880389044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880389044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880389044.01.LZZZZZZZ.jpg
0306813467,Burn Unit: Saving Lives After the Flames,Barbara Ravage,2003,Da Capo Press,http://images.amazon.com/images/P/0306813467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0306813467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0306813467.01.LZZZZZZZ.jpg
189136927X,"The Quotable Cyclist: Great Moments of Bicycling Wisdom, Inspiration and Humor",Bill Strickland,2001,Breakaway Books,http://images.amazon.com/images/P/189136927X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/189136927X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/189136927X.01.LZZZZZZZ.jpg
0590673211,"Under the Magician's Spell (Give Yourself Goosebumps, No 7)",R. L. Stine,1996,Scholastic,http://images.amazon.com/images/P/0590673211.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590673211.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590673211.01.LZZZZZZZ.jpg
0890872384,North of San Francisco,Robert Matson,1979,Celestial Arts,http://images.amazon.com/images/P/0890872384.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890872384.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890872384.01.LZZZZZZZ.jpg
0821768859,Champion of the Heart (Zebra Historical Romance S.),Laurel O'Donnell,2001,Kensington Publishing Corporation,http://images.amazon.com/images/P/0821768859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821768859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821768859.01.LZZZZZZZ.jpg
0837160529,Apartment in Athens,Glenway Wescott,1972,Greenwood Press,http://images.amazon.com/images/P/0837160529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0837160529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0837160529.01.LZZZZZZZ.jpg
2264018895,Mort Ã?Â  Harvard,Amanda Cross,1993,10-18,http://images.amazon.com/images/P/2264018895.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2264018895.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2264018895.01.LZZZZZZZ.jpg
0721410545,The Emperor and the Nightingale,Hans Christian Andersen,1940,Ladybird Books,http://images.amazon.com/images/P/0721410545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0721410545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0721410545.01.LZZZZZZZ.jpg
0941405214,Meditations for the Twelve Steps: A Spiritual Journey/Friends in Recovery With Jerry S.,Friends in Recovery,1993,Recovery Publications,http://images.amazon.com/images/P/0941405214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0941405214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0941405214.01.LZZZZZZZ.jpg
0140070354,Letters to Sherlock Holmes,Richard Lancelyn Green,1986,Penguin USA,http://images.amazon.com/images/P/0140070354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140070354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140070354.01.LZZZZZZZ.jpg
0451139720,Dead Zone,Stephen King,0,Penguin Putnam~mass,http://images.amazon.com/images/P/0451139720.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451139720.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451139720.01.LZZZZZZZ.jpg
0671297473,Encyclopedia Brown Saves the Day,Donald J. Sobol,2000,Pocket Books,http://images.amazon.com/images/P/0671297473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671297473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671297473.01.LZZZZZZZ.jpg
0590262661,Here Comes the Snow (Hello Reader! Level 1 (Paperback)),Angela Shelf Medearis,1996,Scholastic,http://images.amazon.com/images/P/0590262661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590262661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590262661.01.LZZZZZZZ.jpg
0060806338,The Weight of the Evidence,Michael Innes,1990,Perennial,http://images.amazon.com/images/P/0060806338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060806338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060806338.01.LZZZZZZZ.jpg
0553265660,"Here's My Heart (Sweet Dreams, No 126)",Stephanie Curtis,1987,Bantam Books,http://images.amazon.com/images/P/0553265660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553265660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553265660.01.LZZZZZZZ.jpg
0689713878,MEGAN'S ISLAND,Willo Davis Roberts,1990,Aladdin,http://images.amazon.com/images/P/0689713878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689713878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689713878.01.LZZZZZZZ.jpg
1887279342,Wizards Tale,Kurt Busiek,1997,Image Comics,http://images.amazon.com/images/P/1887279342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1887279342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1887279342.01.LZZZZZZZ.jpg
8478442022,Canciones,Manolo Tena,1993,Sociedad General de Autores de EspaÃ±a,http://images.amazon.com/images/P/8478442022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478442022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478442022.01.LZZZZZZZ.jpg
843392012X,Desde El Jardin,Jerzy Kosinski,1998,Anagrama,http://images.amazon.com/images/P/843392012X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/843392012X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/843392012X.01.LZZZZZZZ.jpg
0140079742,What Every Pregnant Woman Should Know: The Truth About Diet and Drugs in Pregnancy,Gail Sforza Brewer,1985,Penguin USA,http://images.amazon.com/images/P/0140079742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140079742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140079742.01.LZZZZZZZ.jpg
0374429235,Heads or Tails : Stories from the Sixth Grade (Jack Henry),Jack Gantos,1995,"Farrar, Straus and Giroux (BYR)",http://images.amazon.com/images/P/0374429235.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374429235.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374429235.01.LZZZZZZZ.jpg
084310595X,Gabby (Serendipity),Stephen Cosgrove,2003,Price Stern Sloan,http://images.amazon.com/images/P/084310595X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084310595X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084310595X.01.LZZZZZZZ.jpg
1896951139,North of Tourism,Stephen Henighan,1999,Cormorant Books,http://images.amazon.com/images/P/1896951139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1896951139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1896951139.01.LZZZZZZZ.jpg
0812534670,The Last Trail (Ohio Frontier),Zane Grey,1994,Forge Books,http://images.amazon.com/images/P/0812534670.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812534670.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812534670.01.LZZZZZZZ.jpg
0864425651,Lonely Planet New Zealand (9th ed),Peter Turner,1998,Lonely Planet,http://images.amazon.com/images/P/0864425651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0864425651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0864425651.01.LZZZZZZZ.jpg
8478807438,"A 33,000 pies",Juan JosÃ© BenÃ­tez,1997,Ediciones Temas de Hoy,http://images.amazon.com/images/P/8478807438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478807438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478807438.01.LZZZZZZZ.jpg
0140383948,The Four-Story Mistake,Elizabeth Enright,1997,Puffin Books,http://images.amazon.com/images/P/0140383948.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140383948.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140383948.01.LZZZZZZZ.jpg
0679411151,I Is for Innocent (Kinsey Millhone Mysteries (Audio)),Sue Grafton,1992,Random House Trade,http://images.amazon.com/images/P/0679411151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679411151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679411151.01.LZZZZZZZ.jpg
0670860395,Nice Girls Finish Last (Viking Mystery Suspense),Sparkle Hayter,1996,Penguin USA,http://images.amazon.com/images/P/0670860395.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670860395.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670860395.01.LZZZZZZZ.jpg
1841193941,The Mammoth Book of Illustrated True Crime,Colin Wilson,2002,Constable and Robinson,http://images.amazon.com/images/P/1841193941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1841193941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1841193941.01.LZZZZZZZ.jpg
0024206202,"Erasmus : Ten Colloquies (Library of Liberal Arts,)",Craig R. Thompson,1957,Prentice Hall,http://images.amazon.com/images/P/0024206202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0024206202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0024206202.01.LZZZZZZZ.jpg
0028981332,Henny Penny (A Read along with me book),Joan Powers,1988,Checkerboard Press,http://images.amazon.com/images/P/0028981332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028981332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028981332.01.LZZZZZZZ.jpg
0787108960,The Hitchhiker's Guide to the Galaxy: Live in Concert,Douglas Adams,1996,Audio Literature,http://images.amazon.com/images/P/0787108960.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787108960.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787108960.01.LZZZZZZZ.jpg
0140224432,Annie's Coming Out (A Pelican Book),Rosemary Crossley,1982,Penguin Books Ltd,http://images.amazon.com/images/P/0140224432.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140224432.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140224432.01.LZZZZZZZ.jpg
